4655.70953, 3,   5.745,  7.700, -1.321, 4,   0.018, -0.005,  0.030
4655.72842, 3,   5.733,  7.525, -0.713
4655.74731, 3,   5.915,  7.585, -0.536
4655.76620, 3,   5.944,  7.731,  0.086
4655.78509, 3,   6.104,  7.748, -0.730
4655.80398, 3,   5.738,  7.743, -0.555
4655.82287, 3,   6.061,  7.671, -0.660
4655.84176, 3,   5.853,  7.695, -0.392
4655.86065, 3,   6.023,  7.920, -0.613
4655.87856, 3,   6.023,  7.920, -0.613
4655.89648, 3,   6.023,  7.920, -0.613
4655.91439, 3,   6.047,  7.815, -0.279
4655.93231, 3,   6.071,  7.710,  0.055
4655.95184, 3,   6.092,  8.021, -0.258, 4,  -0.007,  0.023,  0.001, 5, -14.050,-56.520,  0.415
4655.97134, 3,   6.221,  7.970, -0.866
4655.99087, 3,   6.288,  7.939, -0.926
4656.01040, 3,   6.207,  7.894, -0.318
4656.02905, 3,   5.891,  7.774,  0.309, 4,   0.006,  0.019,  0.006, 5, -13.522,-55.812,  0.713
4656.04769, 3,   6.286,  8.002, -0.273
4656.06634, 3,   6.518,  8.004, -0.739
4656.08499, 3,   6.317,  8.049, -1.065
4656.10363, 3,   6.212,  7.815, -0.153
4656.12264, 3,   5.953,  7.767,  0.318
4656.14166, 3,   6.205,  8.047, -0.258
4656.16067, 3,   6.506,  7.985, -0.897
4656.17956, 3,   6.264,  8.033, -0.955, 4,   0.008,  0.017,  0.002, 5, -13.770,-57.253,  0.906
4656.19845, 3,   6.193,  7.880, -0.062
4656.21734, 3,   6.008,  7.798,  0.522
4656.23620, 3,   6.173,  8.006, -0.208, 4,   0.009,  0.011,  0.006, 5, -13.861,-56.761,  1.311
4656.25506, 3,   6.544,  7.937, -0.888
4656.27392, 3,   6.128,  8.016, -0.957
4656.29281, 3,   6.068,  7.832, -0.139, 4,   0.022,  0.007,  0.008
4656.31170, 3,   6.087,  7.724,  0.514
4656.33059, 3,   6.269,  7.951, -0.124
4656.34945, 3,   6.408,  7.959, -0.907, 4,   0.021,  0.002,  0.009, 5, -14.803,-56.200,  1.106
4656.36831, 3,   5.860,  7.963, -0.806
4656.38717, 3,   6.159,  7.753, -0.010
4656.40606, 3,   5.848,  7.657,  0.467, 4,   0.035, -0.003,  0.009, 5, -14.569,-56.934,  0.673
4656.42492, 3,   6.243,  7.901, -0.380
4656.44381, 3,   6.193,  7.856, -0.919
4656.46267, 3,   5.882,  7.801, -0.720, 4,   0.041, -0.007,  0.015, 5, -14.143,-56.120,  1.453
4656.48153, 3,   6.051,  7.652,  0.067
4656.50039, 3,   5.678,  7.621,  0.438
4656.51928, 3,   6.214,  7.667, -0.462, 4,   0.043, -0.011,  0.013
4656.53814, 3,   5.743,  7.827, -0.902
4656.55703, 3,   5.925,  7.700, -0.634
4656.57592, 3,   5.937,  7.437,  0.074, 4,   0.056, -0.014,  0.016, 5, -14.735,-55.652,  1.712
4656.59478, 3,   5.676,  7.552,  0.225
4656.61367, 3,   5.994,  7.415, -0.797
4656.63253, 3,   5.403,  7.635, -0.833, 4,   0.057, -0.017,  0.019, 5, -14.656,-56.245,  2.599
4656.65139, 3,   6.063,  7.588, -0.443
4656.67025, 3,   5.712,  7.379,  0.141
4656.68914, 3,   5.434,  7.509, -0.081, 4,   0.064, -0.019,  0.021
4656.70800, 3,   5.714,  7.202, -0.986
4656.72689, 3,   5.439,  7.399, -0.881
4656.74575, 3,   5.987,  7.468, -0.206, 4,   0.068, -0.018,  0.022, 5, -15.269,-56.799,  2.299
4656.76461, 3,   5.523,  7.379,  0.012
4656.78347, 3,   5.721,  7.274, -0.433
4656.80236, 3,   5.403,  7.214, -1.297, 4,   0.070, -0.016,  0.027, 5, -14.914,-55.896,  2.904
4656.82122, 3,   5.475,  7.253, -0.818
4656.84011, 3,   5.956,  7.231,  0.010
4656.85900, 3,   5.582,  7.317, -0.146, 4,   0.073, -0.014,  0.030, 5, -16.678,-54.456,  5.090
4656.87786, 3,   5.559,  7.143, -0.962
4656.89675, 3,   5.537,  7.133, -1.462
4656.91561, 3,   5.788,  7.159, -0.770, 4,   0.072, -0.012,  0.032
4656.93447, 3,   5.671,  7.131,  0.096
4656.95333, 3,   5.520,  7.198, -0.517
4656.97222, 3,   5.865,  7.023, -1.342, 4,   0.064, -0.007,  0.038, 5, -17.171,-54.051,  3.656
4656.99108, 3,   5.776,  7.217, -1.426
4657.00997, 3,   5.733,  7.111, -0.562
4657.02883, 3,   5.554,  7.028, -0.144, 4,   0.065, -0.002,  0.039, 5, -17.586,-54.012,  3.883
4657.04769, 3,   5.884,  7.121, -0.926
4657.06655, 3,   5.920,  7.159, -1.563
4657.08544, 3,   5.786,  7.231, -1.436, 4,   0.051,  0.004,  0.039
4657.10430, 3,   5.594,  7.140, -0.605
4657.12319, 3,   5.709,  7.076, -0.282
4657.14208, 3,   6.236,  7.217, -1.098, 4,   0.038,  0.011,  0.038, 5, -18.230,-54.366,  5.437
4657.16094, 3,   5.956,  7.310, -1.567
4657.17983, 3,   5.728,  7.303, -1.285
4657.19869, 3,   6.042,  7.147, -0.553, 4,   0.028,  0.018,  0.041, 5, -16.470,-53.856,  5.783
4657.21755, 3,   6.159,  7.274, -0.395
4657.23641, 3,   6.123,  7.487, -1.146
4657.25530, 3,   5.822,  7.430, -1.390, 4,   0.010,  0.027,  0.041, 5, -16.873,-53.992,  5.669
4657.27416, 3,   6.171,  7.193, -1.077
4657.29305, 3,   6.341,  7.434, -0.589
4657.31191, 3,   5.989,  7.530, -0.390, 4,   0.005,  0.034,  0.038
4657.33077, 3,   6.358,  7.406, -1.108
4657.34963, 3,   6.231,  7.492, -1.082
4657.36852, 3,   6.374,  7.478, -1.117, 4,  -0.003,  0.042,  0.041, 5, -18.401,-54.813,  3.505
4657.38738, 3,   6.432,  7.585, -0.404
4657.40627, 3,   6.255,  7.566, -0.187
4657.42516, 3,   6.621,  7.513, -0.969, 4,  -0.011,  0.050,  0.040, 5, -19.124,-53.951,  4.037
